video_id,author,comment_text,like_count,published_at,classificacao
s_OMCz5MXnU,@LeonardoDoricio,Lindo demais chorei muito e acho que todos vão chorar mas que vcs aproveitem tudo esse é o momentos seus,15.0,2024-10-04T14:35:58Z,not_toxic
s_OMCz5MXnU,@e_duardaroch,"AI MEU DEUSSSSS EU TÔ TÃO FELIZ POR VOCÊS, QUE VOCÊS SEJAM MUITOOO MUITOOO FELIZES, E QUE ESSA UNIÃO NUNCA ACABE , EU ESTOU TÃO EMOCIONADA, EU AMO VOCÊS MUITO MUITO..❤️😭",10.0,2024-10-04T14:35:57Z,not_toxic
s_OMCz5MXnU,@viiictor_true,Foi só eu que chorei ou alguém mais tbm ?😂,0.0,2024-10-04T14:35:57Z,not_toxic
s_OMCz5MXnU,@felipegrossantos5143,Q top,0.0,2024-10-04T14:35:48Z,not_toxic
s_OMCz5MXnU,@michelluan8129,O melhor vídeo de todos os tempos nesse canal ❤️🤩,0.0,2024-10-04T14:35:41Z,not_toxic
s_OMCz5MXnU,@palomagamer7843,Felicidades aos noivos e que Deus abençoe essa união,6.0,2024-10-04T14:35:32Z,not_toxic
s_OMCz5MXnU,@ursulamagalhaes8009,Só que acompanha Joana desde do começo sabe a felicidade que é esse momento aaaaaaaa lindooos demais 😍😍❤️❤️❤️🥺🥺chorei muito vendo esse vídeo tbm haha,0.0,2024-10-04T14:35:23Z,not_toxic
s_OMCz5MXnU,@elisanaveloso.26,Há meu Deus... chorei.🥹.. que lindos...que Deus conserve vcz pra sempre nesse amor  lindo... joana❤,163.0,2024-10-04T14:35:02Z,not_toxic
s_OMCz5MXnU,@KathiuciaMoraisdaSilvaKakamora,Parágrafo vcs merece tudo de bom e de melhor,1.0,2024-10-04T14:34:59Z,not_toxic
s_OMCz5MXnU,@isabelacosta2366,"Que legal, fico feliz por eles, acompanhei desde o início de tudo. Que eles sejam muito felizes e que Deus os abençoe nessa nova jornada ❤🙏🏻",44.0,2024-10-04T14:33:28Z,not_toxic
s_OMCz5MXnU,@Andressarhayssa.,❤🥹,0.0,2024-10-04T14:33:25Z,not_toxic
s_OMCz5MXnU,@saamuelmaciel,Quero muito crescer aqui no YouTube 🥹❤️,1.0,2024-10-04T14:33:16Z,not_toxic
s_OMCz5MXnU,@brunalima1542,"Chorei muito, são muito fofosss❤❤",1.0,2024-10-04T14:33:14Z,not_toxic
s_OMCz5MXnU,@saamuelmaciel,Meu sonho e ser youtuber 🥹❤️,1.0,2024-10-04T14:33:06Z,not_toxic
s_OMCz5MXnU,@LeticiaGarcialescana,"Gente chorei do começo ao fim do video 😭❤<a href=""http://www.youtube.com/results?search_query=%23joana"">#joana</a>❤ amo vcs Parabéns que Deus continue abençoando vcs ❤",0.0,2024-10-04T14:33:04Z,not_toxic
s_OMCz5MXnU,@saamuelmaciel,"Queria muito crescer aqui no YouTube, mais esta muito difícil 🥹❤️",1.0,2024-10-04T14:32:57Z,not_toxic
s_OMCz5MXnU,@jaciarabarbosa3004,❤❤❤,0.0,2024-10-04T14:32:57Z,not_toxic
s_OMCz5MXnU,@saamuelmaciel,Eu tenho fe que um dia eu vou conseguir crescer aqui no YouTube 🥹❤️,2.0,2024-10-04T14:32:48Z,not_toxic
s_OMCz5MXnU,@saamuelmaciel,Deus vai me honrar e eu vou conseguir crescer aqui no YouTube 🥹❤️,1.0,2024-10-04T14:32:39Z,not_toxic
s_OMCz5MXnU,@saamuelmaciel,Se Deus quiser eu vou conseguir crescer aqui no YouTube 🥹❤️,1.0,2024-10-04T14:32:31Z,not_toxic
s_OMCz5MXnU,@Theuzxx_ff,Joana para sempre ❤❤❤❤❤❤❤❤,1.0,2024-10-04T14:32:23Z,not_toxic
s_OMCz5MXnU,@saamuelmaciel,Se Deus quiser eu vou conseguir realizar o meu sonho de ser youtuber 🥹❤️,2.0,2024-10-04T14:32:23Z,not_toxic
s_OMCz5MXnU,@ducleriomutolo3650,Parece o grande final 😢,0.0,2024-10-04T14:32:10Z,not_toxic
s_OMCz5MXnU,@LiviaPires-sao.carlos,Que pedidoooo lindooooooo😱❤️❤️❤️❤️ felicidades aos noivos @Joana.. amo vcs🥰👏🏻👏🏻💍👏🏻👏🏻🌹 que Deus abençoe sempre vcs ❤,36.0,2024-10-04T14:31:51Z,not_toxic
s_OMCz5MXnU,@AnaCarolinaaparecidaavel-xq7ok,Chorei tanto ❤,0.0,2024-10-04T14:31:25Z,not_toxic
s_OMCz5MXnU,@LorenzoRomãomineli,O ian quebrou o braco,0.0,2024-10-04T14:31:16Z,not_toxic
s_OMCz5MXnU,@lorenaalves8060,"Lindos, acompanhei desde o início",1.0,2024-10-04T14:31:15Z,not_toxic
s_OMCz5MXnU,@NayaraRodriguesCorrêa-f9m,Ola eu sou a nayara rodrigues de Guarapuava Paraná acompanho vocês desde da época em começo o lance da Ana com o João estou muito feliz por eles dois que Deus abençoe a união dos dois,0.0,2024-10-04T14:31:15Z,not_toxic
s_OMCz5MXnU,@AnaCarolinaaparecidaavel-xq7ok,Tô muito feliz por vcs sério ❤,1.0,2024-10-04T14:31:09Z,not_toxic
s_OMCz5MXnU,@RobertaMarçalGuimarães,Ja to pronta pra ve o casamento e chorar mais kkk,1.0,2024-10-04T14:30:38Z,not_toxic
s_OMCz5MXnU,@RaquelSilva-s1y,Parabéns que Deus abençoe ❤ foi muito lindo,1.0,2024-10-04T14:29:56Z,not_toxic
s_OMCz5MXnU,@paulamarques8180,E muito emocionante ver o amor dos dois.Deus abençoe cada etapa da suas vidas ❤❤❤,28.0,2024-10-04T14:29:19Z,not_toxic
s_OMCz5MXnU,@RCKZIN_GAMES,O véi que emoção ❤🥹💫🤌🏽,1.0,2024-10-04T14:29:02Z,not_toxic
s_OMCz5MXnU,@ManuellaPereira-r6u,Estou desde 2019 acompanhando essa jornada parabéns uma grande família vai se formar <br>❤❤❤😘,14.0,2024-10-04T14:29:00Z,not_toxic
s_OMCz5MXnU,@user-rj5fg3zf8v,😮😮😮😭😭😭😭😭😭😭❤❤❤❤❤❤❤❤,0.0,2024-10-04T14:28:36Z,not_toxic
s_OMCz5MXnU,@DanielOliveiraleal,"Maneiro!,felicidades aos noivos!",2.0,2024-10-04T14:28:34Z,not_toxic
s_OMCz5MXnU,@luanasalles2985,❤❤,0.0,2024-10-04T14:28:32Z,not_toxic
s_OMCz5MXnU,@Gasilva241,Joana ❤❤,1.0,2024-10-04T14:28:05Z,not_toxic
s_OMCz5MXnU,@alicerodriguess2417,Que Deus abençoe sempre vcs ❤,9.0,2024-10-04T14:27:59Z,not_toxic
s_OMCz5MXnU,@vanessaabreu5364,"A felicidade de quem acompanha eles desde o início de tudo. Que Deus abençoe muito, muito, muito!! Joana pra sempre 😍❤️",522.0,2024-10-04T14:27:59Z,not_toxic
s_OMCz5MXnU,@anasophiafidelis019,JOANAAAAAAA🎉🎉,1.0,2024-10-04T14:27:56Z,not_toxic
s_OMCz5MXnU,@Gasilva241,Que lindo 😍😍,1.0,2024-10-04T14:27:55Z,not_toxic
s_OMCz5MXnU,@alicerodriguess2417,❤❤,1.0,2024-10-04T14:27:37Z,not_toxic
s_OMCz5MXnU,@cristianemagalilik1512,Pedro eu sou sua fa 💋,2.0,2024-10-04T14:27:36Z,not_toxic
s_OMCz5MXnU,@SalisaGama,Que Deus te abençoe João e Ana estou muito feliz por isso 💓❤❤❤❤🥰🥰😍,0.0,2024-10-04T14:27:15Z,not_toxic
s_OMCz5MXnU,@karinesantos8407,Amo vcs,0.0,2024-10-04T14:26:22Z,not_toxic
s_OMCz5MXnU,@rafaellasilva1969,Eu tava chorando de felicidade ❤❤❤,4.0,2024-10-04T14:26:16Z,not_toxic
s_OMCz5MXnU,@victoriaalmeida4830,❤🥹🥹🥹🥹🥹,0.0,2024-10-04T14:26:14Z,not_toxic
s_OMCz5MXnU,@Eu_Anna.bz7,Posta mais gini tbm,0.0,2024-10-04T14:26:05Z,not_toxic
s_OMCz5MXnU,@AnaJulia-kb7nd,Ai genteeeeee! Que lindooo! Que Deus seja sempre o centro desse relacionamento e que tenha muitos frutos juntos!!❤,27.0,2024-10-04T14:25:53Z,not_toxic
s_OMCz5MXnU,@catarinaandrade2779,❤❤❤❤❤❤🎉🎉🎉🎉🎉☘️☘️☘️🍀🍀🍀,0.0,2024-10-04T14:25:51Z,not_toxic
s_OMCz5MXnU,@gymvideos6240,muuuuuito feliz por eles!!!! ❤❤❤❤,0.0,2024-10-04T14:25:15Z,not_toxic
s_OMCz5MXnU,@CalebeFerreira-x9h,Rezende cadê os vídeos da viagem queremos o casal gini ou gioto pfvr <br>Gente tô muito feliz por ele dois são o casal mais lindo da internet <br>Vc perceberam q a Carol tá com muito ciúmes do caio nós vídeos do canal dela e da gi quem (concorda da liki),0.0,2024-10-04T14:24:37Z,not_toxic
s_OMCz5MXnU,@francysaraujo1965,"João tu não tinha esse direito, agora tá eu aqui chorando com o biscoito na boca 😭😭😭😭",14.0,2024-10-04T14:24:36Z,not_toxic
s_OMCz5MXnU,@nathandanthas6961,🤍,0.0,2024-10-04T14:24:07Z,not_toxic
s_OMCz5MXnU,@ValériaPaiiva,Ai gente que lindos ❤❤❤❤,0.0,2024-10-04T14:23:48Z,not_toxic
s_OMCz5MXnU,@catarinakoizumi4631,QUNDO MEU PRIMEIRO DENTE CAIO EU TAVA VENDO REZENDEEVIL A ANA E O JAO NAMORANDO,0.0,2024-10-04T14:23:19Z,not_toxic
s_OMCz5MXnU,@gracekelly8756,"meu Deus, eu tô chorando tantooo! ❤😭",1.0,2024-10-04T14:22:23Z,not_toxic
s_OMCz5MXnU,@PedroGustavo-v3n,❤,0.0,2024-10-04T14:22:20Z,not_toxic
s_OMCz5MXnU,@PedroGustavo-v3n,Té eu chorei,0.0,2024-10-04T14:22:10Z,not_toxic
s_OMCz5MXnU,@catarinakoizumi4631,MANO EU TO CHORANDO,0.0,2024-10-04T14:22:02Z,not_toxic
s_OMCz5MXnU,@catarinakoizumi4631,5 ANOS DE NAMORO AGORA CHEGOL A ORA,0.0,2024-10-04T14:21:42Z,not_toxic
s_OMCz5MXnU,@luanasales7723,O pedido mais esperado 👏🏻👏🏻,0.0,2024-10-04T14:21:41Z,toxic
s_OMCz5MXnU,@gpower6578,Posta 2 videos😊,0.0,2024-10-04T14:21:20Z,not_toxic
s_OMCz5MXnU,@KemillySoares-hl2ng,Que Deus abençoe  esse casal 🎉❤🥹,1.0,2024-10-04T14:21:04Z,not_toxic
s_OMCz5MXnU,@catarinakoizumi4631,AGORA 2024,0.0,2024-10-04T14:21:03Z,not_toxic
s_OMCz5MXnU,@LeandroSilva-r8r,Deus te abençoe sempre porque vc merece muito ❤❤❤,1.0,2024-10-04T14:21:00Z,not_toxic
s_OMCz5MXnU,@juh_16,"que lindoooo!!!! chorei demais gente, felicidades a vocês, Deus abençoe essa união!!!",104.0,2024-10-04T14:20:45Z,not_toxic
s_OMCz5MXnU,@adriellyvieira8590,AGORA é vc que tem que pedir a Bruna em casamento né ? ❤,6.0,2024-10-04T14:20:43Z,not_toxic
s_OMCz5MXnU,@strangerlovers9205,"❤❤❤❤ que lindo esse casal, eu esperei ansiosamente por esse momento, finalmente meu sonho se realizou😢 chorando de felicidades, joao e Ana o famoso Joana, sejam muito felizes❤❤❤❤",0.0,2024-10-04T14:20:35Z,not_toxic
s_OMCz5MXnU,@catarinakoizumi4631,2019,1.0,2024-10-04T14:20:19Z,not_toxic
s_OMCz5MXnU,@IsaCristinee,❤❤❤❤❤❤ to feliz,0.0,2024-10-04T14:20:12Z,not_toxic
s_OMCz5MXnU,@luishenriqueklein9405,dejeso todas as felicidades do mundo pra vcs,0.0,2024-10-04T14:20:02Z,not_toxic
s_OMCz5MXnU,@LeticiaOliveira-hp4zm,"Joana e o casal que eu realmente vi crescer, e cresci junto... não como antes hoje realmente sou uma adulta não acompanho tanto! Mais o amor é carinho pelo os dois sempre foi além do canal! Parabéns JOANA.❤",0.0,2024-10-04T14:19:42Z,not_toxic
s_OMCz5MXnU,@sebastiaofernandes265,Muito bom João Deus abençoe vcs,7.0,2024-10-04T14:19:40Z,not_toxic
s_OMCz5MXnU,@davialves8147,🥲🥳,0.0,2024-10-04T14:19:22Z,not_toxic
s_OMCz5MXnU,@CarlosDudu-o6h,Parabéns deus abençoe,1.0,2024-10-04T14:19:18Z,not_toxic
s_OMCz5MXnU,@leandrasilva4124,Chorando horrores ❤❤🥺🥹🥹🥹,0.0,2024-10-04T14:19:10Z,not_toxic
s_OMCz5MXnU,@catarinakoizumi4631,JOAO PARA BENS FELIZ CAZAMENTO DEUS TE A BENSOE,26.0,2024-10-04T14:18:21Z,not_toxic
s_OMCz5MXnU,@lucasveiolucaslucas,Parabéns,0.0,2024-10-04T14:18:19Z,not_toxic
s_OMCz5MXnU,@monikallanasilvaaraujo9346,Cadê o vídeo da gi e o vini?,0.0,2024-10-04T14:18:11Z,not_toxic
s_OMCz5MXnU,@CaioGarciaa,Deus abençoe muito 🙏🤍,8.0,2024-10-04T14:18:02Z,not_toxic
s_OMCz5MXnU,@estefani963,Agora q venha o baby Joana,0.0,2024-10-04T14:16:56Z,not_toxic
s_OMCz5MXnU,@MarcellaVicente-v4l,👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏,0.0,2024-10-04T14:16:31Z,not_toxic
s_OMCz5MXnU,@JonathanPedroso-ti8vi,Finalmenteeeeee,0.0,2024-10-04T14:15:46Z,not_toxic
s_OMCz5MXnU,@MarcellaVicente-v4l,❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤♥️❤️❤️❤️,0.0,2024-10-04T14:15:35Z,not_toxic
s_OMCz5MXnU,@mariaclaradasilvabarbosa5571,Amei,0.0,2024-10-04T14:15:16Z,not_toxic
s_OMCz5MXnU,@lucas7anoe146,Cadê os vídeos da gi e do Vini,1.0,2024-10-04T14:14:54Z,not_toxic
s_OMCz5MXnU,@marcobarros4872,O meu aniversario é o dia do casamento deles,0.0,2024-10-04T14:14:49Z,not_toxic
s_OMCz5MXnU,@yasmineloa286,1 namora ✅<br>2 noivos ✅<br>3 bebe 🤰🏻 ?,0.0,2024-10-04T14:14:19Z,not_toxic
s_OMCz5MXnU,@cintiasantos5736,Deus abençoe vocês ❤❤ Joana ❤❤,2.0,2024-10-04T14:14:12Z,not_toxic
s_OMCz5MXnU,@annelyse22,"Feliz por isso, estou aqui DESDE 2018, que satisfação 🙏🏻❤️",105.0,2024-10-04T14:14:04Z,not_toxic
s_OMCz5MXnU,@taynahtostes,Mano to nem aí pra Joana quero vídeo direito,1.0,2024-10-04T14:13:54Z,not_toxic
s_OMCz5MXnU,@DRGamer_YT,So falta o Rezende agr 😂,0.0,2024-10-04T14:13:35Z,not_toxic
s_OMCz5MXnU,@ariananunes4389,Lindo demais 😊❤,0.0,2024-10-04T14:13:09Z,not_toxic
s_OMCz5MXnU,@MarcellaVicente-v4l,Que momento maravilhoso lindo,0.0,2024-10-04T14:12:16Z,not_toxic
s_OMCz5MXnU,@Dls-conoeticion,❤❤❤❤,0.0,2024-10-04T14:12:15Z,not_toxic
s_OMCz5MXnU,@wilmarfernandes4982,Ana talinda 💗💗💗💗💗💋💋💋💋💋,1.0,2024-10-04T14:11:56Z,not_toxic
s_OMCz5MXnU,@MarcellaVicente-v4l,Vim correndo,0.0,2024-10-04T14:11:27Z,not_toxic
s_OMCz5MXnU,@MarcellaVicente-v4l,Cheguei agora,0.0,2024-10-04T14:11:09Z,not_toxic
s_OMCz5MXnU,@JuliaMellodosSantos-w7m,Aa socorro não estou nem acreditando 😂❤❤❤🎉🎉🎉🎉🎉🎉,1.0,2024-10-04T14:10:41Z,not_toxic
s_OMCz5MXnU,@779-o8o,Lindos❤,0.0,2024-10-04T14:10:29Z,not_toxic
s_OMCz5MXnU,@PamelaVanessa-s1v,Joana Para Sempre ❤❤❤,24.0,2024-10-04T14:09:56Z,not_toxic
s_OMCz5MXnU,@EDUXX0,"<a href=""http://www.youtube.com/results?search_query=%23adr"">#ADR</a>",0.0,2024-10-04T14:09:35Z,not_toxic
s_OMCz5MXnU,@rosilenedasilva9188,Que Deus abençoe 🙏,1.0,2024-10-04T14:09:34Z,not_toxic
s_OMCz5MXnU,@VitorSilva-zz2dg,O casal mais fofo do YouTube,1.0,2024-10-04T14:08:52Z,not_toxic
s_OMCz5MXnU,@aneferreira1834,"<a href=""https://www.youtube.com/watch?v=s_OMCz5MXnU&amp;t=1050"">17:30</a> não, <a href=""https://www.youtube.com/watch?v=s_OMCz5MXnU&amp;t=1051"">17:31</a> 😂😂😂😂😂😂",0.0,2024-10-04T14:08:41Z,not_toxic
s_OMCz5MXnU,@priscilapereira9425,Amo demais esse Casal❤❤❤❤,1.0,2024-10-04T14:07:38Z,not_toxic
s_OMCz5MXnU,@eduardoasano2234,Até que enfim postou vídeo interessante,2.0,2024-10-04T14:07:30Z,not_toxic
s_OMCz5MXnU,@marciadasilva6192,"Tava ansiosa pra assistir ,Deus abençoe mto o casal feliz por vcs ❤❤❤❤❤❤❤❤",27.0,2024-10-04T14:07:08Z,not_toxic
s_OMCz5MXnU,@Dandadaminelliy,Graças a Deus o pedido veio.. eles se merecem muito.. ❤,42.0,2024-10-04T14:06:48Z,toxic
s_OMCz5MXnU,@catarinaandrade2779,"Muitos parabéns amooo, merecem muito ser felizes",15.0,2024-10-04T14:06:28Z,not_toxic
s_OMCz5MXnU,@Vanessa98644,Pela 47,0.0,2024-10-04T14:06:13Z,not_toxic
s_OMCz5MXnU,@Vanessa98644,Chegueiiii,0.0,2024-10-04T14:05:58Z,not_toxic
s_OMCz5MXnU,@mmarianajkl,Eles se merecem,5.0,2024-10-04T14:05:36Z,not_toxic
s_OMCz5MXnU,@vivianegomes2298,Tô pronta pra chorar de novo ❤🥹,0.0,2024-10-04T14:05:33Z,not_toxic
s_OMCz5MXnU,@duda_fornari,Meu sonho era esse e tá se realizando agora estou tremendo 😊❤❤,1.0,2024-10-04T14:04:40Z,not_toxic
s_OMCz5MXnU,@duda_fornari,Meu sonho era esse e tá se realizando agora estou tremendo 😊❤❤,1.0,2024-10-04T14:04:40Z,not_toxic
s_OMCz5MXnU,@Lauravitoria145,"Aaa tô muito feliz tava muito ansiosa pra chegar logo esse dia que Joana seja um casal muito abençoado por Deus cada vez mais <a href=""http://www.youtube.com/results?search_query=%23joanaparasempre"">#Joanaparasempre</a>❤ viva os noivoss💍🤍",0.0,2024-10-04T14:04:28Z,not_toxic
s_OMCz5MXnU,@PedroHenriquePachecodaSilvaGen,oi rezende,1.0,2024-10-04T14:03:49Z,not_toxic
s_OMCz5MXnU,@NicollyAncelmo,Esperei tanto por esse momento ❤,0.0,2024-10-04T14:03:45Z,not_toxic
s_OMCz5MXnU,@ElianeSilva-bm7fc,Quem esperou isso por anos e chorou junto . Deixa o like,156.0,2024-10-04T14:03:42Z,not_toxic
s_OMCz5MXnU,@amandasofiauhlmann1918,Queria a continuaçao da gini,0.0,2024-10-04T14:03:34Z,not_toxic
s_OMCz5MXnU,@NicollyAncelmo,Que lindos parabéns,1.0,2024-10-04T14:03:24Z,not_toxic
s_OMCz5MXnU,@DiegoGarcia-m4e,Que Deus abençoe esse casal,20.0,2024-10-04T14:03:13Z,not_toxic
s_OMCz5MXnU,@Gabizinharocha0_0,"<a href=""https://www.youtube.com/watch?v=s_OMCz5MXnU&amp;t=36"">0:36</a> vc pode falar com o câmera!!",8.0,2024-10-04T14:03:11Z,not_toxic
s_OMCz5MXnU,@NicollyAncelmo,❤❤❤❤❤,0.0,2024-10-04T14:03:10Z,not_toxic
s_OMCz5MXnU,@amandavitoriagomesdasilvas4450,Chegueeeeiiiii,0.0,2024-10-04T14:03:04Z,not_toxic
s_OMCz5MXnU,@Helena_Duarte1,Uhull,0.0,2024-10-04T14:02:56Z,not_toxic
s_OMCz5MXnU,@NicollyAncelmo,🎉🎉🎉🎉🎉,0.0,2024-10-04T14:02:53Z,not_toxic
s_OMCz5MXnU,@davids.brgemeplayd.s6413,🎉🎉🎉🎉,0.0,2024-10-04T14:02:44Z,not_toxic
s_OMCz5MXnU,@amandasofiauhlmann1918,Feliz🎉🎉🎉,0.0,2024-10-04T14:02:43Z,not_toxic
s_OMCz5MXnU,@BeatrizSantos-tg9rf,"PESSOAL, BORA LEMBRAR OS VELHOS TEMPOS E FAZER O VÍDEO CHEGAR A 100 MIL LIKES",65.0,2024-10-04T14:02:35Z,not_toxic
s_OMCz5MXnU,@jackelinessantos198,Ginellaaaaa,4.0,2024-10-04T14:02:33Z,not_toxic
s_OMCz5MXnU,@MiguelBernardoSantoslima,Bora,0.0,2024-10-04T14:02:32Z,not_toxic
s_OMCz5MXnU,@amandasofiauhlmann1918,Do RS,0.0,2024-10-04T14:02:24Z,not_toxic
s_OMCz5MXnU,@Gabizinharocha0_0,🎉🎉🎉🎉🎉🎉🎉🎉,4.0,2024-10-04T14:02:22Z,not_toxic
s_OMCz5MXnU,@MatheusSousa-fh5rg,Primeiro,0.0,2024-10-04T14:02:10Z,not_toxic
s_OMCz5MXnU,@KakaFernando,"Slv, me nota por favor",0.0,2024-10-04T14:02:10Z,not_toxic
s_OMCz5MXnU,@Cabo55,Brasa,0.0,2024-10-04T14:02:09Z,not_toxic
s_OMCz5MXnU,@nicoleheinzen5781,Primeiro,0.0,2024-10-04T14:02:06Z,not_toxic
s_OMCz5MXnU,@MatheusSousa-fh5rg,Quem ta muito feliz com isso da o like ❤,409.0,2024-10-04T14:01:58Z,not_toxic
s_OMCz5MXnU,@kawe_olv,❤,0.0,2024-10-04T14:01:57Z,not_toxic
s_OMCz5MXnU,@sarahflorencio3958,Oiee,0.0,2024-10-04T14:01:56Z,not_toxic
s_OMCz5MXnU,@lucianozx11,Quinto,0.0,2024-10-04T14:01:53Z,not_toxic
s_OMCz5MXnU,@AnnaBeatryz.,Quase a primeira kkk,0.0,2024-10-04T14:01:52Z,not_toxic
s_OMCz5MXnU,@Sandy5_fk,Primeira me fixaaaa por favor Rezende <br>❤❤❤❤❤,1.0,2024-10-04T14:01:50Z,not_toxic
s_OMCz5MXnU,@djeckson01,GoGoooo,0.0,2024-10-04T14:01:49Z,not_toxic
s_OMCz5MXnU,@LucianaSantana-bb1ff,Sou muito sua fã ❤️❤️❤️❤️,0.0,2024-10-04T14:01:49Z,toxic
s_OMCz5MXnU,@Kaua_Queiroz78,❤,0.0,2024-10-04T14:01:47Z,not_toxic
s_OMCz5MXnU,@rip_pedro-6509,Primeiro,0.0,2024-10-04T14:01:45Z,not_toxic
s_OMCz5MXnU,@Eather-uy7it,Oiiiiii primeira,0.0,2024-10-04T14:01:42Z,not_toxic
s_OMCz5MXnU,@KerciaMoreiraaraujo,primeiro,0.0,2024-10-04T14:01:40Z,not_toxic
s_OMCz5MXnU,@cleyton708,Direto da França kkk,0.0,2024-10-04T14:01:32Z,not_toxic
s_OMCz5MXnU,@Ana_castelo-i1k,Primeiro,0.0,2024-10-04T14:01:29Z,not_toxic
s_OMCz5MXnU,@angelitamariafernandesmora8972,Primeiraaaaaa,0.0,2024-10-04T14:01:29Z,not_toxic
s_OMCz5MXnU,@RNlegend-d3f,primeiro,0.0,2024-10-04T14:01:20Z,not_toxic
s_OMCz5MXnU,@Brutofuga,PORTUGAL,1.0,2024-10-04T14:01:18Z,not_toxic
s_OMCz5MXnU,@Gabriel_751,Primeiro,0.0,2024-10-04T14:01:17Z,not_toxic
s_OMCz5MXnU,@cleyton708,Cheguei,0.0,2024-10-04T14:01:15Z,not_toxic
Pp6FwS8iFms,@soniarodriguesrodrigues7236,😅😅 esse zanella kkk,0.0,2025-05-03T11:33:09Z,not_toxic
Pp6FwS8iFms,@RenataSantos-u1z,Oi,0.0,2025-04-21T10:11:33Z,not_toxic
Pp6FwS8iFms,@rodrigobruno8616,o vini com bina mais com a gi,0.0,2025-04-11T12:37:35Z,not_toxic
Pp6FwS8iFms,@JessicaSantana-g3k,🤮🤮🤮🤮🤮😣🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🙄🙄🙄🙄🙄🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬👎👎👎👎👎👎👎👎👎👎👎👎👎👎😮,1.0,2025-03-26T21:33:16Z,not_toxic
Pp6FwS8iFms,@kalebefigueiredo227,aqui e giniiiiiiii,0.0,2025-03-01T00:51:38Z,not_toxic
Pp6FwS8iFms,@HadassaGabriella-p8f,Dormindo vdhgfdnfd Hfvhdfdxx vzbn foi 💘💘💋💓💞 se😊 nino,0.0,2025-01-22T18:45:01Z,not_toxic
Pp6FwS8iFms,@fabiosergioteodorosilvajun6846,E o cria master sempre,0.0,2025-01-20T13:55:41Z,not_toxic
Pp6FwS8iFms,@jr.yzkk4,Que vídeo bom 😂❤❤,0.0,2025-01-04T07:24:16Z,not_toxic
Pp6FwS8iFms,@AdrianaGomes-zy2kr,😊😊😊,0.0,2024-12-31T05:57:42Z,not_toxic
Pp6FwS8iFms,@AdrianaGomes-zy2kr,Ginella nn existe,0.0,2024-12-31T05:57:31Z,not_toxic
Pp6FwS8iFms,@AdrianaGomes-zy2kr,Ela feis serto ela se axa o cria mais no fundo e patricinho e nn sabe oq e namora pq se ele sabeçe ele taria  namorando,0.0,2024-12-31T05:57:10Z,not_toxic
Pp6FwS8iFms,@AdrianaGomes-zy2kr,O zanella nn conbina com ela,0.0,2024-12-31T05:55:35Z,not_toxic
Pp6FwS8iFms,@anavanessasilvasouza6660,❤,0.0,2024-12-12T21:10:11Z,not_toxic
Pp6FwS8iFms,@Isadora-k6z,"O Zanella tá errado, ele brincou com os sentimentos da Gi",0.0,2024-11-02T18:11:04Z,not_toxic
Pp6FwS8iFms,@noemypaula-p8b,Gisela Gisela Gisela,0.0,2024-11-01T22:23:54Z,not_toxic
Pp6FwS8iFms,@DiegoSilvestre-u2u,Ele ama ela,0.0,2024-10-25T10:45:24Z,not_toxic
Pp6FwS8iFms,@nathangontijo2144,Eu acho que o zaza combina  com a gi mais ele e a erika sao perfeitos,0.0,2024-10-22T17:40:22Z,not_toxic
Pp6FwS8iFms,@julianademazziferrisjaco9394,Gi não por favor,0.0,2024-10-17T04:57:15Z,not_toxic
Pp6FwS8iFms,@greicicarolinespindlerdaco4858,2 videos por diaaaaaaaaaaaa<br>👇,0.0,2024-10-03T15:30:02Z,not_toxic
Pp6FwS8iFms,@inumakitoge558,"Mn o &quot;ai ele ai&quot; me quebrou, eu mo consentrado começo arir feito um doido <a href=""https://www.youtube.com/watch?v=Pp6FwS8iFms&amp;t=268"">4:28</a> da madrugada 😂😂",0.0,2024-09-26T07:28:27Z,not_toxic
Pp6FwS8iFms,@duda_.alexandre,Concordo Gi,0.0,2024-09-24T01:14:03Z,not_toxic
Pp6FwS8iFms,@DayaneRegina-v1m,# GINELLA!!!! PRA SEMPRE!!,0.0,2024-09-12T15:41:02Z,not_toxic
Pp6FwS8iFms,@JoaoVitor-xo1zt,Vai logo lasca o beijo logo nao aguento mais,0.0,2024-09-02T02:47:48Z,not_toxic
Pp6FwS8iFms,@Keven-m2y,"<a href=""https://www.youtube.com/watch?v=Pp6FwS8iFms&amp;t=474"">7:54</a> <a href=""https://www.youtube.com/watch?v=Pp6FwS8iFms&amp;t=476"">7:56</a> <a href=""https://www.youtube.com/watch?v=Pp6FwS8iFms&amp;t=479"">7:59</a>",0.0,2024-08-31T14:27:51Z,not_toxic
Pp6FwS8iFms,@M.FerreiraSM,BBB falsificado kkk,1.0,2024-08-29T18:47:36Z,not_toxic
