video_id,author,comment_text,like_count,published_at,categorias,classificacao
bftlxgQtyxI,@AurineteMaria-t8j,quero tomar banho maria pessoa achar tempo quiser achar coisas foguete voce quer mandar tudo agora regra voce tempo meninas achar coisas nao regra nao querida ai agora voce vai ficar fazendo pessoa ter tempo pegar coisas nao pode nao ketlin nao to gostando voce causa disso causa voce ta sendo mandona,0,2025-06-01T13:04:06Z,['machismo'],toxic
bftlxgQtyxI,@EduardoAraujo-ew7lz,ketlen nojenta voto originais ja estao tempo gema nojenta originais sao esperientes inteligente alguma coisa errada porque escrevendo pc beijoooo,0,2025-05-31T22:06:01Z,['machismo'],not_toxic
bftlxgQtyxI,@DerickAmaral-p2b,bem bosta nesses novos mini rosas vou falar licao ne senao ia xingar sim ne prefiro infinitamente antigos parece so ate burro ne desse jeito,0,2025-05-31T18:31:08Z,['capacitismo'],toxic
bftlxgQtyxI,@KauaVictor-l9l,gelo ai chato velho porque ex ta conseguindo fazer tanto coisa ah amor deus devia bem lugar nao devia existir porque esqueci nome melhor melhor todos sempre substituir,0,2025-05-31T18:15:02Z,['etarismo'],toxic
bftlxgQtyxI,@KauaVictor-l9l,voce sabe fazer nada sozinho mini rosa porque sao bem melhor so nao gosto porque chato velho tambem mim bem novo sei correr rapido porque chato voce tambem ne nao sabe fazer nada prefiro todos prefiro todos menos waze prefiro invejoso ex novo grupo rosa bem pior voce nao sabe escolher mini grupo sorte melhor porque sao familia voces abandonar vivem gravacoes tanto coisa,0,2025-05-31T18:12:58Z,['etarismo'],toxic
bftlxgQtyxI,@Leozinn-e8c,louca fazer,0,2025-05-31T17:47:13Z,['machismo'],toxic
bftlxgQtyxI,@Nicoli-gabi,parabens clara bem velho p acho melhor voces nao troquem sao otimos outros fingem nao sao entao sao idiotas velho nao torcam velhas favor,0,2025-05-31T16:05:38Z,['etarismo'],toxic
bftlxgQtyxI,@RenataLins-v3m,nome menina gema so ovo falsa galinha prefiro clara,0,2025-05-31T15:50:17Z,['machismo'],toxic
bftlxgQtyxI,@bibizinha-ferreira09,prefere mini rosa velho deixa like quer mini rosa novo faz mada like,0,2025-05-31T15:13:22Z,['etarismo'],toxic
qmjleMsm_b0,@ZilmaChagasdasilva-e6o,todo mundo gosta deus ne luanaviera vc louca,0,2025-07-15T16:51:00Z,['machismo'],toxic
qmjleMsm_b0,@raquelsevero30,janela burro precisou janela kk,0,2025-07-08T21:04:46Z,['capacitismo'],not_toxic
qmjleMsm_b0,@VicSilva-u9l,gosto rosas ketlen nao gosto fresca nao nenhum pingo amizade chata fresca,0,2025-07-05T00:05:58Z,['machismo'],toxic
qmjleMsm_b0,@MayaraSilva-mc9rl,emily nao fez nada ketlin culpa robson burro leozinho burro rita maria,0,2025-07-03T04:03:53Z,['capacitismo'],not_toxic
qmjleMsm_b0,@JoséSilva-x2i1d,menina mimada vai machucar cabeca nao cabeca nao caminhao emily baleia ketlin rainha corcoda deixa umaim,1,2025-07-01T16:20:32Z,['gordofobia'],toxic
qmjleMsm_b0,@gabriellynaarea6942,amo rosas menos emily vick emily desfaz void cara raiva emily vick mim emily vick nao existisse mundo inteiro so assisto videos sabe festa turma tirando emily vick naquele dia naquele video la postou emily sumiu deixou la lixao amei email big voce gorda fazendo cirurgia,0,2025-06-30T18:46:33Z,['gordofobia'],toxic
qmjleMsm_b0,@silvanamarquesin-nb5jr,emily voce louca voce sombra cabeca caramba,0,2025-06-28T02:46:37Z,['machismo'],not_toxic
qmjleMsm_b0,@davizinhomaluquinho,rosas voce nao vou ficar velho voce tudo,0,2025-06-25T16:11:41Z,['etarismo'],toxic
qmjleMsm_b0,@davizinhomaluquinho,rosas voce nao vou ficar velho voce tudo,0,2025-06-25T16:11:41Z,['etarismo'],toxic
qmjleMsm_b0,@davizinhomaluquinho,rosas voce nao vou ficar velho voce tudo,0,2025-06-25T16:11:41Z,['etarismo'],toxic
qmjleMsm_b0,@MariaVitória-h1r3g,ouvi peido leozinho robson fez cara nojenta ri demais nao parei botar toda hora peido vi video umas vezes,0,2025-06-16T21:47:06Z,['machismo'],toxic
qmjleMsm_b0,@HercílioSantos-j9h,tchau mulherzinha,0,2025-06-15T00:49:40Z,['machismo'],not_toxic
qmjleMsm_b0,@estherribeiro3532,juizo emily voce ta ficando louca,1,2025-06-11T14:06:33Z,['machismo'],toxic
qmjleMsm_b0,@crescendocomclarinhatunes,voce nao responsabilidade voce tambem louca,0,2025-06-11T02:57:06Z,['machismo'],toxic
qmjleMsm_b0,@GreiceaneSantos-u9m,crianca compra perigoso velho voce so come anime velho nao sabe nocao diferente escola bom voce ficar sabendo horas caminhao,0,2025-06-10T02:01:34Z,['etarismo'],toxic
qmjleMsm_b0,@RoberioOliveira-tt9mk,velho odeio emily vick chatona medrosa chorona concorda comigo clica aqui br,1,2025-06-07T13:38:38Z,['etarismo'],not_toxic
qmjleMsm_b0,@canaldosfamosos8377,amo vcs ja ate tomei banho ficando louca cantando todas musica vcs,0,2025-06-05T12:25:26Z,['machismo'],toxic
qmjleMsm_b0,@AntonioOliveiraNeves,botando boca derrete preparar flash lado outro agora chiclete sobe desce grudado bate louca tira bota ar,0,2025-06-04T00:05:50Z,['machismo'],toxic
qmjleMsm_b0,@marciaxavier6663,oponente pessoa burra nao todos pessoas,0,2025-05-25T23:00:19Z,['capacitismo'],toxic
qmjleMsm_b0,@vanilzalvesfernandes9684,burro janela deus,0,2025-05-23T18:29:32Z,['capacitismo'],not_toxic
qmjleMsm_b0,@RoberthMiguel-w4v,misericordia dai pes mal velho dai podia ate matar,0,2025-05-18T04:14:04Z,['etarismo'],toxic
qmjleMsm_b0,@joseflavio9479,emily sabe perigo disse toquio ce ta louca,0,2025-05-17T22:51:13Z,['machismo'],not_toxic
qmjleMsm_b0,@CleusioAnbrosioCleusio,emily robson sao burro,0,2025-05-14T13:26:18Z,['capacitismo'],not_toxic
qmjleMsm_b0,@fabiolacesar6611,coragem postar umas coisas dessasgostava vc unica responsavel ketlen void perigo vcs machucarem tanto barata traz doencas robson idiota brincadeiras idiotas leonardo porco podia trabalhar porco vcs sao fazer vida vcs desejando morte outro sei vcs so estao trabalhando nao agrega nadapensam bem antes postar certos videos,0,2025-05-13T13:04:34Z,['capacitismo'],toxic
qmjleMsm_b0,@SérgioMedinadaSilva-y7j2s,comeu piscina ola piscina sorvete pessoa saudade nao dudu nao galinha pintadinha,0,2025-05-12T11:52:53Z,['machismo'],toxic
qmjleMsm_b0,@GabrielR.jRamosDeola,burra enaudinho acabado morrer,0,2025-05-11T12:40:01Z,['capacitismo'],not_toxic
qmjleMsm_b0,@GeraldoDo,robson burro causa janela,0,2025-05-09T00:51:01Z,['capacitismo'],not_toxic
qmjleMsm_b0,@michelefreitas8312,hrefhttpswwwyoutubecomwatchvqmjlemsmbamptabr fala kat imbecil odeio voces,0,2025-05-05T23:38:46Z,['capacitismo'],toxic
qmjleMsm_b0,@PietroEmanuelValentimAureliano,leozinho mc vitinho explique mulherzinha santander robson blog blog robson,0,2025-05-04T02:21:00Z,['machismo'],not_toxic
qmjleMsm_b0,@MarcioPumasul,robson ketlin nao burra bkk,0,2025-04-29T01:12:00Z,['capacitismo'],not_toxic
qmjleMsm_b0,@arcianeSilva-gw8rj,leo limpa camisa podre velho ta usando deus sentir fedor longe misericordia roupa toda pintada toda toda acabada misericordia menino lava roupa toma vergonha cara menino porco atravessar roupa ver p ta toda suja ah vai lavar roupa toda misericordia sentir cc longe avisar roupa misericordia,0,2025-04-29T01:06:54Z,['etarismo'],toxic
qmjleMsm_b0,@arcianeSilva-gw8rj,emily nao importa voce nao precisa fazer cirurgia sabe porque porque pessoas haters falam voce nao sao pessoas gostam voce importa aparencia voce nao importa voce gorda nao importa voce voce tratado jeito voce voce ta bonita assim fez cirurgia voce ta perfeita nunca desista sonhos voce boa vida deus muita muita saude viu nunca nunca desista sonhos ta,0,2025-04-29T01:05:28Z,['gordofobia'],toxic
qmjleMsm_b0,@ygabybunnysx,emily vick ficar fingir nao gosta void videos ja estao ficando chatos paraaaaaaaaaa idiota voce continuar vou desinscrever canalparaaaaaaaa,1,2025-04-29T00:47:31Z,['capacitismo'],toxic
qmjleMsm_b0,@joycedasilvacruzsilva8691,tao perto tao longe nao entendo porque robson tao burro leo dente encavalado cima outro dente,0,2025-04-29T00:28:50Z,['capacitismo'],toxic
qmjleMsm_b0,@HEITOR-v2,at ta idiota filha nao pingo responsabilidade desafio voce tirou desafinavio voce enfrentar nao tipo to jogando jo ah perdi nunca vou jogar jogo nao pingo resto sabilidade ah vai lasc,0,2025-04-28T21:42:44Z,['capacitismo'],toxic
qmjleMsm_b0,@gêmeas-p8i,ta tpm porque tpm assim parecendo louca,0,2025-04-28T21:18:41Z,['machismo'],toxic
qmjleMsm_b0,@rafaelavitoria4195,emilly vick adoro vc linda cerugia vc nao gorda,0,2025-04-28T20:16:17Z,['gordofobia'],not_toxic
qmjleMsm_b0,@Washington-u9f,voce menina amiga sabia voce vou carregando sara morreu porque nao queria ficar perto voce voce nunca vai ganhar voce burro nao inteligente voce nao humano galinha comparada voce inteligente voce nada,0,2025-04-28T20:01:27Z,"['capacitismo', 'machismo']",toxic
qmjleMsm_b0,@linagomesbezerra735,voce n conseguiu sendo q vc cachorra tao pequena,0,2025-04-28T19:45:11Z,['machismo'],toxic
qmjleMsm_b0,@nycollas-e2x,ketlin voce acha nao notei voce falando palavrao video cidade isopor voce falado parece cena cara abre porta puta sai junto,1,2025-04-28T15:19:45Z,['machismo'],toxic
e8fC12A8W-o,@ederzinho-z2q,gente to emocionada void nao pensa sair grupos rosa falou coisa coracao ficou fa rosa serio desde dia cheguei gostei canal verde rio rosa todos elementos acho voces segunda familia,1,2025-07-14T11:42:46Z,['machismo'],toxic
e8fC12A8W-o,@LvSantos-b1j7m,chato emily vick legal acha gorducho,0,2025-07-13T20:29:22Z,['gordofobia'],not_toxic
e8fC12A8W-o,@renataxavier279,kelin parecendo louca orelha rimel cabelo baguncado,0,2025-07-13T04:12:37Z,['machismo'],not_toxic
e8fC12A8W-o,@josysaraiva367,emilly ficou emocionada void disse kk,0,2025-07-13T03:51:50Z,['machismo'],toxic
e8fC12A8W-o,@VictorhugoVictor-y5t,ta louca crise pequena amor oh ta mar pantanovinha brota baile matiaba mula quer dizer rebater bola ketlyn rebater bola aqui quieto quieto quieta quieto irmao desceu freio ce cara modo verdade porra p pode ajudar pufam,0,2025-07-13T00:35:24Z,['machismo'],toxic
e8fC12A8W-o,@lucianeoliveira8080,hrefhttpswwwyoutubecomwatchvefcawoamptao leo todo gayzinho kkkkkkkk,4,2025-07-12T23:05:03Z,['homofobia'],toxic
e8fC12A8W-o,@WwoxYT,voce falou baixinha gorducha dentuca,0,2025-07-12T18:42:20Z,['gordofobia'],toxic
e8fC12A8W-o,@WwoxYT,voce falou baixinha gorducha dentuca,0,2025-07-12T18:42:19Z,['gordofobia'],toxic
e8fC12A8W-o,@WwoxYT,voce falou baixinha gorducha dentuca,0,2025-07-12T18:42:19Z,['gordofobia'],toxic
e8fC12A8W-o,@WwoxYT,voce falou baixinha gorducha dentuca,0,2025-07-12T18:42:19Z,['gordofobia'],toxic
e8fC12A8W-o,@WwoxYT,voce falou baixinha gorducha dentuca,0,2025-07-12T18:42:19Z,['gordofobia'],toxic
e8fC12A8W-o,@LuisFernando-c4j,igualzinho momo igualzinho mano momo velho tambem parece chupacabra,2,2025-07-12T18:03:03Z,['etarismo'],toxic
e8fC12A8W-o,@Gabriella-s5g1g,to amando dia cunhados vo anitta melhores deus ceu to morrendo rir aqui daqui pouco ir catequese barriga ta morrendo rir misericordia void emily sao melhores to rindo to rindo velho to falando to parando ninguem,2,2025-07-12T17:45:26Z,['etarismo'],toxic
e8fC12A8W-o,@anateles5533,vey void chamando emilly gorda coitada vey deus kakakakakakak,0,2025-07-12T17:02:18Z,['gordofobia'],toxic
e8fC12A8W-o,@Ana_julia_25-q6c,void apanhado pra mulherzinha kkkkkkkkkkkkk,1,2025-07-12T16:31:45Z,['machismo'],toxic
e8fC12A8W-o,@MuriloSoaresdasilva-e7i,jura achei namorado galinha,0,2025-07-12T16:31:34Z,['machismo'],not_toxic
e8fC12A8W-o,@MariaDivani-u5c,mds pobre robson nao cunhada namorada,0,2025-07-12T15:58:08Z,['classismo'],not_toxic
e8fC12A8W-o,@FILMESRAFA-p5g,void emilly gente briga si ama tiamo piranha,0,2025-07-12T15:40:51Z,['machismo'],not_toxic
e8fC12A8W-o,@MarcileneSantos-e9k,tipo velho tipo mano tipo katleeeeeeeeeeeeeeeeeeeeen leo doido mano,0,2025-07-12T15:24:31Z,['etarismo'],toxic
e8fC12A8W-o,@BrunaMarina-u9o,emily vick gosto voces queria voces faziam mostrando boa mansao casa queria saber video giovana botando voz caua giovana fazendo meninas video vamos casa deus abencoe amo jesus amm galinha,5,2025-07-12T15:06:43Z,['machismo'],toxic
Erwv9-NZfvY,@IcaroJuan-n3s,pessoas burro,0,2025-07-13T21:41:37Z,['capacitismo'],not_toxic
Erwv9-NZfvY,@carol4124,so pode todo mundo ai so pode pobre,0,2025-07-12T00:12:27Z,['classismo'],toxic
Erwv9-NZfvY,@carol4124,burra diretora voce mae feia la crianca mal educada ne ketlen nao fica assim menos voce pode ficar feliz porque nao sabem nada voce pode ir casa fica la davizinho voce gosta void voce pega tambem assim voce so fica criancas ai nao tudo ai quero falar muitas coisas socorro nao consigo falar whatsapp,0,2025-07-12T00:09:26Z,['capacitismo'],toxic
Erwv9-NZfvY,@Emerson-t6v,video sensor faz so blue assim rosas sol pessoa burra rosa vogue burra quente la burro inteligo olha cara inteligente mundo,0,2025-07-11T12:18:40Z,['capacitismo'],toxic
Erwv9-NZfvY,@mariaameliavianna9304,burro,0,2025-07-03T23:03:52Z,['capacitismo'],not_toxic
Erwv9-NZfvY,@LarahPietraRosaDiniz,burro animal inteligente entao inteligente kkk,0,2025-07-03T03:40:37Z,['capacitismo'],not_toxic
Erwv9-NZfvY,@MiguelAlexandre-pr9ui,b ja parti fazer hoje deus burro,0,2025-07-02T20:19:30Z,['capacitismo'],toxic
Erwv9-NZfvY,@marianabenatticordeirolope4913,nao burra inteligente,0,2025-06-29T18:33:11Z,['capacitismo'],not_toxic
Erwv9-NZfvY,@marianabenatticordeirolope4913,emily voce voce mostra video voz diretora todo criancas lactao diretoria estao falando burra nao inteligente ketlin todo mundo ta falando ketlin burra,0,2025-06-29T18:33:02Z,['capacitismo'],toxic
Erwv9-NZfvY,@Miguel.gramax,leo chamou menina bicha,0,2025-06-26T15:18:54Z,['homofobia'],not_toxic
Erwv9-NZfvY,@AylaEmanuelly-h9c,ta falando mae ai falando burra burra voce chatos hahaha mae,0,2025-06-25T02:56:55Z,['capacitismo'],toxic
Erwv9-NZfvY,@NicollySoares-sv2do,fazer voce pensando bem sabia ia fazer ia jogar caderno cara destruir cara porque responsavel ja sei voce ta fazendo ta trocando professor toda hora amor deus velho,0,2025-06-23T00:43:55Z,['etarismo'],toxic
Erwv9-NZfvY,@michellechagas3618,coisa facil mundo voces sao burro descobriu brasil pedro alves cabral burros,0,2025-06-20T22:53:23Z,['capacitismo'],toxic
Erwv9-NZfvY,@kedynunes1234,menina gorda so tava debochando cara cara forte finjo tava pe so pegar trem so nao pegar trem so queria ficar pe tambem gorda,1,2025-06-20T13:51:38Z,['gordofobia'],toxic
Erwv9-NZfvY,@YaraLemos-ki9nb,prefiro ketlin emily fica toda gordona,1,2025-06-19T14:48:55Z,['gordofobia'],not_toxic
Erwv9-NZfvY,@antonelladiasz,deus criancas sao toda burra resposta,0,2025-06-19T13:48:04Z,['capacitismo'],not_toxic
Erwv9-NZfvY,@AmandaLima-p1y,voces sao loucos maus pessoa louca cat,1,2025-06-05T13:43:37Z,['machismo'],toxic
Erwv9-NZfvY,@AmandaLima-p1y,voces sao loucos maus pessoa louca cat,2,2025-06-05T13:43:30Z,['machismo'],toxic
Erwv9-NZfvY,@AmandaLima-p1y,voces sao loucos maus pessoa louca cat,0,2025-06-05T13:43:23Z,['machismo'],toxic
Erwv9-NZfvY,@elissandracardosogoncalves7174,voce acha igual voces sao burro,0,2025-06-03T16:36:21Z,['capacitismo'],toxic
Erwv9-NZfvY,@Aline-r5i,familia chamar louca louco,0,2025-05-24T17:33:10Z,['machismo'],not_toxic
Erwv9-NZfvY,@lorenzooliveira9995,criancas vagabundo louca,0,2025-05-23T20:07:32Z,['machismo'],not_toxic
Erwv9-NZfvY,@ThiagoAlves-d1v4o,criancinhas dai tudo burro hein,0,2025-05-21T01:42:03Z,['capacitismo'],not_toxic
Erwv9-NZfvY,@fabianesantos6568,meninas humilharam ketlin ketlin nao burra ketlin estudou la anos atras nao ninguem conversar nao blogueira ai comecou comecou evoluir agora ai vem meninas v ver mini vl fica vem meninas ai conhece ketlin direito deve mentira assistiram videos rosa posta so fica falando tambem tambem coisa assim evolui quais coisas ja tao evoluido gosto,0,2025-05-20T23:44:15Z,['capacitismo'],toxic
Erwv9-NZfvY,@SelmaCaldeira-g9e,olho voce voce voce ampla voce ja estudou pra casa ta porque nao gosto soldado so pra abusar consegue folgada menina campo fica inteligencia faz burro to raiva,0,2025-05-20T13:24:21Z,"['capacitismo', 'machismo']",toxic
Erwv9-NZfvY,@Clarinha-2.0,velho nome bem escrito nome ana clara,0,2025-05-18T22:14:02Z,['etarismo'],not_toxic
Erwv9-NZfvY,@janainaferreira8595,joaozinho voce louco aprender escrever voce burro menos ne,0,2025-05-15T14:46:16Z,['capacitismo'],toxic
Erwv9-NZfvY,@Sandyner,nao meninas burra,0,2025-05-03T15:51:32Z,['capacitismo'],not_toxic
Erwv9-NZfvY,@PyetroHenrique-i1q,todo mundo burro dois dois,0,2025-05-01T00:00:56Z,['capacitismo'],not_toxic
Erwv9-NZfvY,@IsaFerreira-mo5su,ketlin silva faca outro video assim escola gostei alunos chama burra voce diz assim aqui ensinando voce ficar melhor ainda burra burra voce superheroi,0,2025-04-27T13:41:17Z,['capacitismo'],toxic
Erwv9-NZfvY,@RyanThalyssondeOliveiraeOlivei,deus ceu ce burro demais quatro voces sao burros oito burro demais deus,0,2025-04-27T11:19:58Z,['capacitismo'],toxic
Erwv9-NZfvY,@GessicaLeyte,criancas burra,0,2025-04-26T23:28:32Z,['capacitismo'],not_toxic
Erwv9-NZfvY,@raquelmarinho2000,voces sao burro,0,2025-04-25T15:55:53Z,['capacitismo'],not_toxic
Erwv9-NZfvY,@joo.lucas5398,bicha s ruim kkkk rachei,0,2025-04-25T12:03:23Z,['homofobia'],toxic
Erwv9-NZfvY,@tamara5979,imagens dai burro viu quanto,0,2025-04-24T22:30:16Z,['capacitismo'],not_toxic
Erwv9-NZfvY,@rosealencar7098,alunos sao tudo burro,0,2025-04-24T19:47:20Z,['capacitismo'],toxic
Erwv9-NZfvY,@Maviisf,robson fazer macarrao nao velho cara la viu diarreia,1,2025-04-24T15:04:21Z,['etarismo'],toxic
Erwv9-NZfvY,@MiguelBraga-i7y,odeio vc emily vick vai ensinar criancas aprender matematica ate gabriel shirley melhor rs idiota,0,2025-04-23T22:35:28Z,['capacitismo'],toxic
Erwv9-NZfvY,@Lara17camila,diretora velho diretora dava aula mano ia quebrar cara todo mundo,0,2025-04-23T19:16:30Z,['etarismo'],not_toxic
Erwv9-NZfvY,@AngelaVieira-c4v,grupo rosas acho pessima ideia deve fazer porque criancas sao burro,0,2025-04-23T13:02:14Z,['capacitismo'],toxic
Erwv9-NZfvY,@steniasilva7367,burro maluco,0,2025-04-22T19:47:27Z,['capacitismo'],not_toxic
Erwv9-NZfvY,@mundorosadagabi3503,voce louca acontece ia dar pesado diretora ia dar mapa lado todos alunos fizesse barulho diretoria,0,2025-04-22T00:54:02Z,['machismo'],toxic
Erwv9-NZfvY,@GirleneFernandes-b8u,oi nome maria laura sempre quis conhecer voces voces dia pergunta mae voce pode vir casa casa pobre acho voce nao vou gostar,0,2025-04-21T19:43:18Z,['classismo'],toxic
Erwv9-NZfvY,@angelicamoreira9572,to emocionada,0,2025-04-21T16:00:48Z,['machismo'],not_toxic
Erwv9-NZfvY,@davi-y2,voce burro void voce podia ter matado criancas,0,2025-04-21T15:48:12Z,['capacitismo'],toxic
Erwv9-NZfvY,@davi-y2,salsicha nao carne burra,0,2025-04-21T15:41:02Z,['capacitismo'],not_toxic
Erwv9-NZfvY,@mikaelllcj1232,leozinho u gordo dizendo emilly namorada disse ia marca vc tabom so voi ta beijos asisto todo videos fa emilly beijossss aaaa amo vcs chau,0,2025-04-21T15:38:38Z,['gordofobia'],toxic
Erwv9-NZfvY,@AnaClaudia-pi1iv,baleia,0,2025-04-21T15:23:44Z,['gordofobia'],not_toxic
Erwv9-NZfvY,@erichan1884,burra quatro,0,2025-04-19T18:51:36Z,['capacitismo'],not_toxic
Erwv9-NZfvY,@iaesd,futebol melhor basquete ficar acertando naquela sexta velha caramba,0,2025-04-19T13:08:42Z,['etarismo'],toxic
Erwv9-NZfvY,@iaesd,bicho burro,0,2025-04-19T13:06:00Z,['capacitismo'],toxic
Erwv9-NZfvY,@Família_madison30,hrefhttpswwwyoutubecomwatchverwvnzfvyampta mds gente burra kkkkkk,0,2025-04-19T13:01:20Z,['capacitismo'],toxic
Erwv9-NZfvY,@Brunoids3779,escola louca,0,2025-04-18T20:15:18Z,['machismo'],not_toxic
Erwv9-NZfvY,@AlehSilva-mq3ws,galinha pintadinha bolo,0,2025-04-18T19:33:06Z,['machismo'],not_toxic
Erwv9-NZfvY,@GustavoLopes-p9l,mano gosta estudar velho aqui verdade,0,2025-04-18T00:37:39Z,['etarismo'],toxic
Erwv9-NZfvY,@Valentinalinda123-28,nao compensa estudar mostrado velho lindinho fica disputando professora fica gritando velho mo chato,1,2025-04-17T21:40:37Z,['etarismo'],toxic
Erwv9-NZfvY,@leonicealmeida3313,kkkkkkkk andando burro sabe quanto resposta facil,0,2025-04-17T19:44:17Z,['capacitismo'],toxic
Erwv9-NZfvY,@CiannySilva-g1g,comida la escola melhor dai velho,0,2025-04-17T18:51:06Z,['etarismo'],not_toxic
Erwv9-NZfvY,@luanpereira6632,arespota correta nao burra olha dellorenadel,0,2025-04-17T18:28:00Z,['capacitismo'],not_toxic
Erwv9-NZfvY,@robertacarolinerosabatista8785,quatro burra,0,2025-04-17T14:14:53Z,['capacitismo'],not_toxic
Erwv9-NZfvY,@ClaudioLima-z1d,burra burra burra quatro,1,2025-04-17T14:07:42Z,['capacitismo'],not_toxic
Erwv9-NZfvY,@LorennaAparecidaCosta,leozinho so pergunta cabeca nao escola boa ta bom primeiramente gente estudar gente ficar nao tipo so nome tipo burro so nome gente tipo nao ficar perder negocio ta escrito cabeca entao pensa pouquinho hein sim gosto estudar,0,2025-04-17T13:25:50Z,['capacitismo'],toxic
Erwv9-NZfvY,@RicardoCoelho-iu8vj,meninas umas bandas burra logico pedro alvares cabral descobriu brasil logico ne pedro alves cabral,0,2025-04-17T04:52:14Z,['capacitismo'],not_toxic
Erwv9-NZfvY,@eu_babykkyy,nao gosto estudar vou escola louca kkkkkkkkkk,0,2025-04-16T22:52:58Z,['machismo'],toxic
Erwv9-NZfvY,@KekeFd,tao nao burro nao ta,0,2025-04-16T13:06:29Z,['capacitismo'],toxic
Erwv9-NZfvY,@Celmafeitosa-p3n,deus vinganca sao burra,0,2025-04-16T12:06:57Z,['capacitismo'],not_toxic
Erwv9-NZfvY,@jakemarco8505,io nao amo emily fica falando desse jeito nao gosto robson rapto chato fala direito gente nao vai assistir video nao velho nao,0,2025-04-16T03:46:11Z,"['etarismo', 'xenofobia']",toxic
Erwv9-NZfvY,@Sarah-t7e4y,pedro acho tudo burro descobriu brasil pedro alves cabral indios,0,2025-04-16T03:22:51Z,['capacitismo'],not_toxic
Erwv9-NZfvY,@Araterucha,gosta estudar leozinho burro,0,2025-04-16T03:00:22Z,['capacitismo'],not_toxic
Erwv9-NZfvY,@rosanesilva68,mano voce nao sabe cozinhar nao cozinha caramba ces nao sabe cozinhar ne menos pede pra ketley conversa professores dai melhor tirar voces dois ne voces sao unicos burro grupo,0,2025-04-16T02:23:53Z,['capacitismo'],toxic
Erwv9-NZfvY,@Doge72791,jockey galinha,0,2025-04-16T00:49:59Z,['machismo'],not_toxic
Erwv9-NZfvY,@Laraoficial-b4o,voce professora alguem chama burra etenda burra inteligente,1,2025-04-16T00:41:44Z,['capacitismo'],not_toxic
Erwv9-NZfvY,@alonsodealmeidacardozo9939,cat nao acredita nelas voce inteligente mundo entao voce nao liga voce fala assim ah vai burra nao acredito voce inteligente cat,0,2025-04-15T23:28:59Z,['capacitismo'],toxic
Erwv9-NZfvY,@LorennaMoraes-x1u5t,transacao burra,0,2025-04-15T22:57:59Z,['capacitismo'],not_toxic
Erwv9-NZfvY,@JoseFerreira-ds5rg,escola vcs estudar escola feita diretora diretora dessa escola entao voce respeitar voce crianca entao voce nao gosta ficar fazendo aula entao porque entao fez entao porque escola mae obrigou voce pode mentir ta doente ne ne criancinha bobona vai chorar ne burra vai ficar chovendo ai desgracada sozinho desculpa bem,0,2025-04-15T21:52:31Z,['capacitismo'],toxic
Erwv9-NZfvY,@berlof1,homem bicho burro descobriu brasil pedro alvares cabral,0,2025-04-15T21:48:30Z,['capacitismo'],not_toxic
Erwv9-NZfvY,@TaynaBittencourt-m2y,oi tudo bem robson to preocupada emily tambem fa numero verdade nome melissa triste hospital vai fazer bem vai emagrecer ta tomando comecou chamar gorda gordinha so porque gordinha todo mundo vem chamar gordinha nunca faca outros gente amor deus dai nao brincadeira nao nada demais dai jeito todo mundo nao gosta cada jeito gente favor fazer,0,2025-04-15T19:19:29Z,['gordofobia'],toxic
Erwv9-NZfvY,@anapaulanascimento813,criancas chamando kat burra nn sabe quanto kkkkkk amooo,0,2025-04-15T19:08:11Z,['capacitismo'],toxic
Erwv9-NZfvY,@Amandaalves-xk7lx,todo mundo burro medonha,0,2025-04-15T18:56:14Z,['capacitismo'],not_toxic
Erwv9-NZfvY,@angelatoso2549,emily vick faz video voces todos sendo pobre,0,2025-04-15T17:58:55Z,['classismo'],toxic
Erwv9-NZfvY,@KarinaCampos-g6u,tbm n gosto ir pra escola nao quero burra,0,2025-04-15T17:54:33Z,['capacitismo'],toxic
Erwv9-NZfvY,@AlineBatista-v7s,certeza ia louca dai,0,2025-04-15T17:54:16Z,['machismo'],not_toxic
Erwv9-NZfvY,@naaraligia-u7q,deus cozinho direito igual gente oxe parecendo nao sabe cozinhar nasceu burra,0,2025-04-15T17:42:01Z,['capacitismo'],toxic
Erwv9-NZfvY,@joseailton2166,menos ket nao burra alunos,0,2025-04-15T17:20:57Z,['capacitismo'],toxic
Erwv9-NZfvY,@vallmoraes458,sao burro terca oxe exporta facil,0,2025-04-15T16:54:07Z,['capacitismo'],toxic
Erwv9-NZfvY,@DaianeCarvalho-wp1xx,gente parece burra preto alvares cabral,0,2025-04-15T15:53:59Z,['capacitismo'],not_toxic
Erwv9-NZfvY,@guilhermesilva7033,ai ai rosas hein engracado hein gostei parti diretoria legal velho diretora gritar deus kkk deus ceu hein,0,2025-04-15T15:36:33Z,['etarismo'],toxic
Erwv9-NZfvY,@NouhouCamara-m4d,escola gracas deus ne pessoal todo burro brincadeira voces sao inteligentes,0,2025-04-15T15:34:34Z,['capacitismo'],toxic
Erwv9-NZfvY,@GeovanaCorrea-m6m,leo menos estudo gosto professora guardo proprios amigos nao quer estudar vai querer burra quero crescer inteligente,0,2025-04-15T15:14:55Z,['capacitismo'],toxic
u_TyGMy_aqs,@francis-q6d,ficou bom demais velho ate sei cantar parte emily vick leozinho robson ketlen void,0,2025-07-14T14:49:39Z,['etarismo'],not_toxic
u_TyGMy_aqs,@SilvioMatias-f4u7p,pao baleia,0,2025-07-10T20:32:27Z,['gordofobia'],not_toxic
